Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2026-04-28,1614430.25,1644198.4783343577,1606492.0557775046,1632291.1870006146,35736,1591459.0625,-0.913513154383816,3.015005155025875
2026-04-29,1591608.0,1618399.4064837906,1548940.204488778,1618399.4064837906,43157,1595825.075,-1.4136411281936767,2.707844351650385
2026-04-30,1566801.0,1592600.1298290056,1525125.4825839137,1574739.1937935401,140026,1601332.19375,-1.5586124221542041,2.6215012799358286
2026-05-04,1616414.75,1629314.3152240638,1587638.7968078577,1587638.7968078577,34582,1608526.18125,3.16656359039853,2.6906063092750525
2026-05-06,1733503.125,1772201.8209788208,1592600.1806668574,1622368.4083428734,85850,1621723.43125,7.243708645940039,3.0757814029677046
2026-05-07,1547947.75,1731518.4767628205,1525125.4434294873,1731518.4767628205,129113,1626039.81875,-10.704069252831605,4.017178576885015
2026-05-08,1546955.625,1573747.0309493265,1528102.4134060296,1572754.756654907,33313,1624749.8625,-0.06409292561716518,3.6379842312601927
2026-05-11,1516195.0,1562831.8880890054,1508256.8062827226,1562831.8880890054,32979,1624849.0875,-1.9884620155151467,3.564998411403046
2026-05-12,1500318.625,1583669.6597222222,1479480.8663194445,1535048.2228009258,43035,1621425.7375,-1.047119598732349,3.472707966358963
2026-05-13,1489403.625,1524133.2231845437,1468565.866089274,1519171.8520153232,23599,1613388.3125,-0.7275121309648469,3.236878643190828
2026-05-14,1499326.375,1535048.2476009266,1463604.5023990734,1507264.568911317,37056,1606541.61875,0.666223032725588,3.245071109061924
2026-05-15,1414983.0,1502303.129032258,1389183.8709677418,1501310.8548387096,29341,1594932.00625,-5.625417948110201,3.4370981495139143
2026-05-18,1409029.375,1418952.117077465,1355446.5677816903,1418952.117077465,17672,1581337.84375,-0.42075593841056635,3.3770394322683
2026-05-19,1363384.75,1426890.2987627366,1326670.604621543,1426890.2987627366,20734,1566205.65625,-3.2394374318846286,3.420088592716243
2026-05-20,1308610.375,1403220.7141362254,1292676.0020928462,1384298.6463089802,30852,1549029.34375,-4.017528801022607,3.4882786294412598
2026-05-21,1399237.125,1419155.091192171,1340479.1247330962,1345458.616281139,24601,1536136.3,6.925418881842504,3.9164974522038114
2026-05-22,1424134.625,1440068.9984265734,1399237.166520979,1440068.9984265734,22460,1523098.95,1.7793624508068984,3.9199382911323846
2026-05-26,1438077.125,1483888.4461565097,1426126.345567867,1459986.8872922438,18785,1511949.45,0.9790155899060515,3.9355245915492967
2026-05-27,1390274.0,1439073.0157593123,1381310.9154727794,1439073.0157593123,18941,1499997.4375,-3.324100228629945,3.971982864669691
2026-05-28,1359401.25,1403220.7774725275,1304626.8406593406,1390274.0989010988,29702,1486501.7875,-2.220623416679013,3.9819922784517368
2026-05-29,1367368.375,1399237.1208120903,1336495.5274945376,1379319.1546795338,23296,1474148.69375,0.5860760389914343,3.9943416503236957
2026-06-01,1369360.125,1403220.6662727273,1325540.601,1349442.1595454544,23180,1463036.3,0.14566301491358846,3.9959291181112144
2026-06-02,1316577.5,1362388.8199697428,1296659.534795764,1346454.447806354,28263,1450525.125,-3.854546662807201,4.055270695833597
2026-06-04,1310602.125,1327532.395611702,1284708.7699468085,1317573.412898936,19633,1435234.49375,-0.45385668523121314,3.948907531753909
2026-06-05,1259811.375,1313589.8842885375,1217983.6455533598,1313589.8842885375,15191,1411549.90625,-3.8753752211411974,3.4877245506681636
2026-06-08,1144287.125,1173168.1751523062,1126360.9559399476,1143291.2267188858,25052,1391366.875,-9.169964035290601,3.2862538555503753
2026-06-09,1207028.75,1216987.7330858086,1154246.1396452144,1154246.1396452144,22270,1374370.53125,5.483031629845514,3.6256984981945224
