Date,Close,High,Low,Open,Volume,MA_20,Daily_Return_%,Volatility_20
2026-05-06,265706.96875,269702.56226503756,250723.493068609,253720.1882048872,53097996,217535.09609375,14.408601195618175,4.032700080820216
2026-05-07,271200.90625,276694.8472605893,259713.57504604053,271700.35543278087,41404687,221280.96484375,2.067667824387831,4.033577336540789
2026-05-08,268204.21875,269702.56634078216,259713.58240223466,259713.58240223466,25875880,224177.7703125,-1.1049695745623977,3.8677239464596025
2026-05-11,285185.5,288182.1952714536,279691.55866900174,284186.6015761821,36031094,228248.28203125,6.331474325476094,3.879873651526277
2026-05-12,278692.65625,291178.8863687276,265706.97692652326,289680.53875448025,41211149,231894.26171875,-2.2767089315550715,3.981450491472002
2026-05-13,283687.15625,285185.50390625,261711.390625,263709.1875,35540134,236039.690625,1.7921175488455399,3.8669990766613433
2026-05-14,295673.9375,299170.08203125,281689.359375,281689.359375,39314752,240509.76171875,4.225352112676051,3.899956927324935
2026-05-15,270202.0,296173.35674676526,265706.95748613676,290679.41589648795,38075487,243481.48359375,-8.614874112805426,4.549822073327779
2026-05-18,280690.4375,288182.17515569396,261711.36877224199,269203.10642793594,33555214,246652.98515625,3.8817023930244776,4.569388882894952
2026-05-19,275196.5,281189.89019963704,265706.9655172414,273698.15245009074,30767569,249624.7078125,-1.9572941454409132,4.608310560611257
2026-05-20,275695.96875,282188.80859375,263209.73828125,277693.765625,35662077,252696.32109375,0.18149531334883395,4.592273631419877
2026-05-21,299170.0625,299170.0625,286683.8328464107,290679.4263355593,36168689,256716.88671875,8.51448566927948,4.862321965717175
2026-05-22,292177.78125,300168.9684294872,291678.33205128205,299669.51923076925,18395274,260462.75546875,-2.337226255718683,4.91844815910966
2026-05-26,298670.625,301667.3202341137,297172.27738294314,297671.7265886288,23441371,264183.65234375,2.222223648294608,4.906266789617638
2026-05-27,306661.8125,322644.18709283386,305662.91408794787,321145.8394747557,33916688,268553.8328125,2.675585354267773,4.829273329465008
2026-05-28,299170.0625,306162.35110601,287183.28203255427,304664.00354757934,30195334,272299.7015625,-2.443000626300673,4.919181809169625
2026-05-29,316650.78125,318648.5779771293,305163.4500690063,309159.043523265,37241537,277044.46875,5.843070862078648,4.965679111857033
2026-06-01,348615.53125,354109.47228689113,319148.02932485676,319148.02932485676,45052488,283187.69375,10.094637971148224,5.291616089747506
